"video_id","min_timecode","max_timecode","text.user","text.auto"
"pHCEBlpBdMo","00:01:07","00:01:10","meaning nothing but life could naturally produce the gas","meaning nothing but life could naturally produce the"
"pHCEBlpBdMo","00:01:11","00:01:12","on a rocky planet like earth.","gas on a rocky planet like earth"
"pHCEBlpBdMo","00:01:13","00:01:15","They suggested astronomers look for phosphine","they suggested astronomers look for phosphine in the"
"pHCEBlpBdMo","00:01:16","00:01:19","in the atmospheres of planets orbiting distant stars.","atmospheres of planets orbiting distant stars find"
"pHCEBlpBdMo","00:01:19","00:01:23","Find phosphine and you've maybe found alien life.","phosphine and you've maybe found alien life but"
"pHCEBlpBdMo","00:01:24","00:01:25","But this year, an international team,","this year an international"
"pHCEBlpBdMo","00:01:26","00:01:28","including several researchers at MIT,","team including several researchers at mit"
"pHCEBlpBdMo","00:01:29","00:01:31","started looking for phosphine a little closer to home ,","started looking for phosphine a little closer to home"
"pHCEBlpBdMo","00:01:32","00:01:34","in the clouds above Venus.","in the clouds above venus"
"pHCEBlpBdMo","00:01:34","00:01:37","They used two telescopes to break apart the light","they used two telescopes to break apart the light filtering"
"pHCEBlpBdMo","00:01:37","00:01:40","filtering through gases in Venus's atmosphere.","through gases in venus's atmosphere filtering through gases in venus's atmosphere by looking"
"pHCEBlpBdMo","00:01:40","00:01:43","By looking at various wavelengths or spectra,","at various wavelengths or spectra as they"
"pHCEBlpBdMo","00:01:43","00:01:44","as they pass through these molecules,","pass through these molecules"
"pHCEBlpBdMo","00:01:45","00:01:48","scientists can find fingerprints of the gasses present,","scientists can find fingerprints of the gases present and"
"pHCEBlpBdMo","00:01:48","00:01:52","and amazingly they found it, a signature line","amazingly they found it a signature line in the spectrum"
"pHCEBlpBdMo","00:01:52","00:01:55","in the spectrum right where phosphine should be.","right where phosphine should be it's a pretty low"
"pHCEBlpBdMo","00:01:55","00:01:56","It's a pretty low concentration.","concentration"
"pHCEBlpBdMo","00:01:57","00:02:00","One of the researchers described it as ""a few tablespoons","one of the researchers described it as a few tablespoons in an"
"pHCEBlpBdMo","00:02:01","00:02:02","""in an Olympic-size swimming pool.""","olympic sized swimming pool"
"pHCEBlpBdMo","00:02:02","00:02:03","But that's actually quite a lot","but that's actually quite a lot"
"pHCEBlpBdMo","00:02:04","00:02:05","compared to what we find on earth.","compared to what we find on earth"
"pHCEBlpBdMo","00:02:05","00:02:07","And that may mean that something","and that may mean that something is actively"
"pHCEBlpBdMo","00:02:07","00:02:10","is actively replenishing the supply.","replenishing the supply"
"pHCEBlpBdMo","00:02:10","00:02:11","","to stress"
"pHCEBlpBdMo","00:02:11","00:02:14","To stress test their find, the team tried to come up","test their find the team tried to come up with other"
"pHCEBlpBdMo","00:02:14","00:02:16","with other explanations for the gas.","explanations for the gas"
"pHCEBlpBdMo","00:02:17","00:02:20","They modeled things like lightning strikes and meteors","they modeled things like lightning strikes and new meteors to see if"
"pHCEBlpBdMo","00:02:20","00:02:22","to see if those events might produce","those events might produce this amount"
"pHCEBlpBdMo","00:02:22","00:02:23","this amount of phosphine.","of phosphine"
"pHCEBlpBdMo","00:02:24","00:02:26","So far, nothing matches up.","so far nothing matches up now"
"pHCEBlpBdMo","00:02:26","00:02:29","Now, things could change in the months ahead.","things could change in the months ahead it's"
"pHCEBlpBdMo","00:02:29","00:02:32","It's possible that this signal could be explained","possible that this signal could be explained by another"
"pHCEBlpBdMo","00:02:32","00:02:35","by another gas, sulfur dioxide.","gas sulfur dioxide"
"pHCEBlpBdMo","00:02:35","00:02:38","We'll need more observations to confirm one gas or another.","we'll need more observations to confirm one gas or another"
"pHCEBlpBdMo","00:02:39","00:02:41","And even if it is phosphine,","and even if it is phosphane life"
"pHCEBlpBdMo","00:02:41","00:02:44","life may not be the best explanation.","may not be the best explanation venusian clouds"
"pHCEBlpBdMo","00:02:44","00:02:48","Venetian clouds are a nightmarish place for life to survive.","are a nightmarish place for life to survive"
"pHCEBlpBdMo","00:02:48","00:02:52","The clouds themselves are made of droplets of sulfuric acid.","the clouds themselves are made of droplets of sulfuric acid so"
"pHCEBlpBdMo","00:02:53","00:02:56","So acidic that they're literally off our pH scale.","acidic that they're literally off our ph scale any"
"pHCEBlpBdMo","00:02:56","00:03:00","Any life we're familiar with would face wrong odds there.","life we're familiar with would face long odds there and for what it's worth"
"pHCEBlpBdMo","00:03:00","00:03:01","And for what it's worth,","there"
"pHCEBlpBdMo","00:03:02","00:03:04","there have been other alien false alarms before.","have been other alien false alarms before"
"pHCEBlpBdMo","00:03:05","00:03:08","In 1996, researchers found what looked like","in 1996 researchers found what looked like fossilized"
"pHCEBlpBdMo","00:03:08","00:03:11","fossilized bacteria in a Martian meteorite.","bacteria in a martian meteorite like fossilized bacteria in a martian meteorite then"
"pHCEBlpBdMo","00:03:11","00:03:14","Then president, Bill Clinton, even gave a speech about it.","president bill clinton even gave a speech about it"
"pHCEBlpBdMo","00:03:15","00:03:16","- If this discovery is confirmed,","if this discovery is confirmed"
"pHCEBlpBdMo","00:03:17","00:03:19","it will surely be one of the most stunning insights","it will surely be one of the most stunning"
"pHCEBlpBdMo","00:03:19","00:03:23","into our universe that science has ever uncovered.","insights into our universe that science has ever uncovered"
"pHCEBlpBdMo","00:03:24","00:03:27","- Ultimately that claim did not hold up to scrutiny.","ultimately that claim did not hold up to scrutiny so the reaction"
"pHCEBlpBdMo","00:03:27","00:03:30","So the reaction among plenty of experts right now","among plenty of experts right now is curiosity"
"pHCEBlpBdMo","00:03:30","00:03:32","is curiosity, but caution.","but caution but"
"pHCEBlpBdMo","00:03:33","00:03:34","But if the evidence remains strong,","if the evidence remains strong"
"pHCEBlpBdMo","00:03:35","00:03:36","it would completely change our understanding","it would completely change our understanding"
"pHCEBlpBdMo","00:03:37","00:03:39","of what makes a planet habitable.","of what makes a planet habitable today habitable today"
"pHCEBlpBdMo","00:03:39","00:03:43","Today, we focus on planets that look a lot like our own,","we focus on planets that look a lot like our own but venus may tell"
"pHCEBlpBdMo","00:03:43","00:03:46","but Venus may tell us we need to expand our search.","us we need to expand our search it would"
"pHCEBlpBdMo","00:03:47","00:03:50","It would also raise Venus's clout as a place to visit.","also raise venus's clout as a place to visit"
"pHCEBlpBdMo","00:03:50","00:03:52","Mars has gotten a lot more attention","mars has gotten a lot more attention"
"pHCEBlpBdMo","00:03:53","00:03:54","over the past few decades,","over the past few decades but phosphine"
"pHCEBlpBdMo","00:03:55","00:03:57","but phosphine could inspire new micro punting missions","could inspire new microbe hunting missions"
"pHCEBlpBdMo","00:03:58","00:03:59","to the cloudy planet.","to the cloudy planet"
"pHCEBlpBdMo","00:03:59","00:04:02","For now, this detection is just the beginning","for now this detection is just the beginning of a long"
"pHCEBlpBdMo","00:04:02","00:04:04","of a long journey for astrobiologists.","journey for astrobiologists"
"pHCEBlpBdMo","00:04:05","00:04:06","There are no definitive answers","there are no definitive answers"
"pHCEBlpBdMo","00:04:07","00:04:11","about the presence of phosphine or the way it's created,","about the presence of phosphine or the way it's created or the question"
"pHCEBlpBdMo","00:04:11","00:04:12","or the question of whether or not","of whether or"
"pHCEBlpBdMo","00:04:13","00:04:14","we're alone in the universe.","not we are alone in the universe of whether or not we are alone in the universe"
"pHCEBlpBdMo","00:04:15","00:04:17","","this is a"
"pHCEBlpBdMo","00:04:17","00:04:20","This is a big story that's sure to generate a lot of hype,","big story that's sure to generate a lot of hype so be"
"pHCEBlpBdMo","00:04:20","00:04:23","so be wary of any ""Scientists Have Found Aliens on Venus""","wary of any scientists have found aliens on venus"
"pHCEBlpBdMo","00:04:24","00:04:24","type headlines.","type headlines"
"pHCEBlpBdMo","00:04:25","00:04:26","Let us know in the comments which you've seen","let us know in the comments what you've seen"
"pHCEBlpBdMo","00:04:27","00:04:28","and what you think of this story.","and what you think of this story"
"pHCEBlpBdMo","00:04:28","00:04:29","And thanks for watching.","and thanks for watching"
"pHCEBlpBdMo","00:04:30","00:04:30","",""
