"video_id","min_timecode","max_timecode","text.user","text.auto"
"nk44yPCN3gM","00:00:57","00:01:00","- Today we are installing some sway bars","heritage pork free-range organic"
"nk44yPCN3gM","00:00:58","00:01:01","heritage pork, free range, organic chicken,","chicken and"
"nk44yPCN3gM","00:01:01","00:01:03","and adjustable control arms on Low Car from Ebay.","wild-caught seafood directly to"
"nk44yPCN3gM","00:01:01","00:01:04","and wild caught seafood directly to your door.","your"
"nk44yPCN3gM","00:01:05","00:01:07","we're getting sway bars, front upper control arms,","door butcher box offers four curated box o"
"nk44yPCN3gM","00:01:08","00:01:09","four curated box options.","four curated box options plus my favorite"
"nk44yPCN3gM","00:01:08","00:01:10","rear camber arms, rear toe arms,","the custom"
"nk44yPCN3gM","00:01:10","00:01:11","and sway bar end links front","box where i can choose"
"nk44yPCN3gM","00:01:10","00:01:13","the custom box where I can choose exactly what meat I want.","exactly what meat i want better"
"nk44yPCN3gM","00:01:12","00:01:14","(cash register chimes) and rear.","yet the subscriptions are"
"nk44yPCN3gM","00:01:13","00:01:15","Better yet, the subscriptions are super flexible.","super flexible"
"nk44yPCN3gM","00:01:14","00:01:16","- Yeah. (groovy beat)","say one month i know"
"nk44yPCN3gM","00:01:16","00:01:17","Say one month I know I won't be cooking a lot,","i won't be cooking a lot just"
"nk44yPCN3gM","00:01:17","00:01:19","","put the subscription on pause"
"nk44yPCN3gM","00:01:19","00:01:22","- The more adjustability we add to the car,","and start back up whenever super easy so click the link in the description"
"nk44yPCN3gM","00:01:22","00:01:24","the more we can tweak the car's alignment.","and start your subscription today"
"nk44yPCN3gM","00:01:25","00:01:25","and feel good about the meat you're eating.","and feel good about the meat"
"nk44yPCN3gM","00:01:25","00:01:28","Big boy sway bars like these are really stiff","you're eating now let's get back to the show we bought two identical"
"nk44yPCN3gM","00:01:27","00:01:30","We bought two identical Nissan 350Zs","nissan 350zs and we've"
"nk44yPCN3gM","00:01:30","00:01:33","and we've been modifying them to be fun, daily drivers","been modifying them to be fun daily drivers"
"nk44yPCN3gM","00:01:32","00:01:35","have any front camber adjustability from the factory, zero.","that you can take to the track i could take it"
"nk44yPCN3gM","00:01:35","00:01:36","- I could take to the track. - Yeah.","to the track yeah"
"nk44yPCN3gM","00:01:36","00:01:37","So these upper control arms will give us more","onesie call"
"nk44yPCN3gM","00:01:37","00:01:38","- One Z, we call it hi car,","it high car gets expensive"
"nk44yPCN3gM","00:01:38","00:01:39","gets expensive parts","parts"
"nk44yPCN3gM","00:01:38","00:01:40","sweet, sweet camber than we could ever hope to handle.","and the other one called"
"nk44yPCN3gM","00:01:40","00:01:41","and the other one, called low car,","low car and it gets"
"nk44yPCN3gM","00:01:41","00:01:42","and it gets all the cheap ones.","all the cheap"
"nk44yPCN3gM","00:01:41","00:01:43","We're gonna look like Ryan Tuerck out there,","ones then we"
"nk44yPCN3gM","00:01:43","00:01:44","just like (mimics engine revving).","test them to see which"
"nk44yPCN3gM","00:01:43","00:01:45","- Then we test them to see which components","components"
"nk44yPCN3gM","00:01:44","00:01:46","","are actually worth spending"
"nk44yPCN3gM","00:01:46","00:01:47","Hopefully our car doesn't blow up.","your hard-earned money on we've compared"
"nk44yPCN3gM","00:01:47","00:01:48","- We've compared a ton of stuff.","a ton of stuff coilovers"
"nk44yPCN3gM","00:01:48","00:01:49","That hasn't happened in a couple years actually.","brakes"
"nk44yPCN3gM","00:01:49","00:01:52","Coilovers, brakes, wheels, tires, turbo kits,","wheels tires turbo kits injectors"
"nk44yPCN3gM","00:01:51","00:01:54","way more rear camber adjustability than stock.","seats roll cages body kits"
"nk44yPCN3gM","00:01:52","00:01:55","injectors, seats, roll cages, body kits.","now we already"
"nk44yPCN3gM","00:01:54","00:01:57","These rear toe arms also give us","installed coilovers on both"
"nk44yPCN3gM","00:01:55","00:01:58","Now, we already installed coilovers on both of our cars.","of our cars"
"nk44yPCN3gM","00:01:57","00:01:59","a lot of adjustability in rear toe","one of them more"
"nk44yPCN3gM","00:02:00","00:02:01","which Nolan does not have.","than once but there are more"
"nk44yPCN3gM","00:02:00","00:02:02","- But, there are more components to suspension","components to suspension"
"nk44yPCN3gM","00:02:02","00:02:03","So, sorry Charlie.","than just springs"
"nk44yPCN3gM","00:02:03","00:02:04","than just springs and shocks.","and"
"nk44yPCN3gM","00:02:05","00:02:05","",""
"nk44yPCN3gM","00:02:05","00:02:06","there wasn't a cheap option for those.","shocks"
"nk44yPCN3gM","00:02:08","00:02:09","",""
"nk44yPCN3gM","00:02:08","00:02:09","- With all of these things combined","today we are installing"
"nk44yPCN3gM","00:02:09","00:02:12","we will have complete control over our alignment.","some sway bars adjustable control arms"
"nk44yPCN3gM","00:02:11","00:02:14","and adjustable control arms on low car from eBay.","on low car from ebay and"
"nk44yPCN3gM","00:02:13","00:02:15","","for high car we"
"nk44yPCN3gM","00:02:15","00:02:16","Complete control.","are getting"
"nk44yPCN3gM","00:02:16","00:02:18","we are getting sway bars, front, upper control arms,","sway bars front upper control arms rear"
"nk44yPCN3gM","00:02:19","00:02:22","rear camera arms, rear toe arms, and sway bar end links,","camber arms rear toe arms and sway bar end links"
"nk44yPCN3gM","00:02:19","00:02:24","","front [Music]"
"nk44yPCN3gM","00:02:25","00:02:25","- There it is.","and rear yeah"
"nk44yPCN3gM","00:02:25","00:02:26","- Yeah.","[Music] and rear yeah [Music]"
"nk44yPCN3gM","00:02:26","00:02:27","",""
"nk44yPCN3gM","00:02:30","00:02:31","Let's say you're taking a right hand turn.","the more adjustability"
"nk44yPCN3gM","00:02:30","00:02:33","- The more adjustability we add to the car,","we add to the car the more"
"nk44yPCN3gM","00:02:33","00:02:35","the more we can tweak the car's alignment.","we can tweak the car's alignment big"
"nk44yPCN3gM","00:02:34","00:02:36","so the control arm is gonna pull upward.","boys sway"
"nk44yPCN3gM","00:02:36","00:02:37","Big Boys sway bars, like these,","bars like these"
"nk44yPCN3gM","00:02:36","00:02:38","But this sway bar is connected to the other side of the car","are really stiff"
"nk44yPCN3gM","00:02:38","00:02:40","are really stiff and will help keep the cars","and will help keep the cars more flat"
"nk44yPCN3gM","00:02:39","00:02:41","so it also pulls the right control arm upward as well","in corners so"
"nk44yPCN3gM","00:02:41","00:02:43","which loads the other side of the car","neither of our z's have any"
"nk44yPCN3gM","00:02:42","00:02:45","So, none of our Zs have any front camber adjustability","front camber adjustability"
"nk44yPCN3gM","00:02:44","00:02:47","which helps distribute weight and reduce body roll.","from the factory zero so these upper control"
"nk44yPCN3gM","00:02:47","00:02:48","This is our new one.","arms will give us"
"nk44yPCN3gM","00:02:48","00:02:49","And I can tell you right now","more sweet sweet"
"nk44yPCN3gM","00:02:49","00:02:52","more sweet, sweet camber than we could ever hope to handle.","camber than we could ever hope to handle we're gonna look like"
"nk44yPCN3gM","00:02:51","00:02:53","The old one is probably hollow.","ryan turk out"
"nk44yPCN3gM","00:02:52","00:02:54","We're gonna look like Ryan Tuerck out there.","there just like"
"nk44yPCN3gM","00:02:55","00:02:57","",""
"nk44yPCN3gM","00:02:57","00:02:58","Hopefully our car doesn't blow up.","hopefully our car doesn't blow"
"nk44yPCN3gM","00:02:57","00:02:59","So it'll better distribute the forces","up that hasn't happened in a"
"nk44yPCN3gM","00:02:59","00:03:00","between the two side so of the car.","couple years"
"nk44yPCN3gM","00:03:01","00:03:02","- These are both adjustable control arms,","actually these rear arms give us way more"
"nk44yPCN3gM","00:03:03","00:03:05","which means that we have options here","rear camber adjustability than stock these rear"
"nk44yPCN3gM","00:03:05","00:03:08","These rear toe arms also give us","tow arms also give us than stock these rear tow arms also give us a lot of adjustability"
"nk44yPCN3gM","00:03:09","00:03:10","a lot of adjustability in rear toe,","in rear toe"
"nk44yPCN3gM","00:03:09","00:03:11","So if you mount your end link all the way out here","which nolan does not"
"nk44yPCN3gM","00:03:11","00:03:12","which Nolan does not have.","have"
"nk44yPCN3gM","00:03:12","00:03:15","your lever's effectively longer and you get more leverage.","so sorry charlie that's literally"
"nk44yPCN3gM","00:03:15","00:03:16","- That's literally because there wasn't","because there wasn't a cheap"
"nk44yPCN3gM","00:03:15","00:03:17","It depends on how you want things to act.","option for this"
"nk44yPCN3gM","00:03:17","00:03:19","Like your rear bar, if we go for the most levers,","stock it is with all of these things"
"nk44yPCN3gM","00:03:19","00:03:20","- With all of these things combined,","combined we will have"
"nk44yPCN3gM","00:03:20","00:03:21","that'll make our rear end want to","complete"
"nk44yPCN3gM","00:03:21","00:03:22","come out a little bit in the corners.","control"
"nk44yPCN3gM","00:03:21","00:03:23","we will have complete control over our alignment.","over our alignment"
"nk44yPCN3gM","00:03:24","00:03:26","","complete"
"nk44yPCN3gM","00:03:30","00:03:32","(mimics tires screeching)","control [Music]"
"nk44yPCN3gM","00:03:31","00:03:36","","so"
"nk44yPCN3gM","00:03:37","00:03:37","- So, this is the rear sway bar.","this is the rear sway bar"
"nk44yPCN3gM","00:03:37","00:03:39","","it connects the left and right rear"
"nk44yPCN3gM","00:03:38","00:03:40","It connects the left and right rear control arms together.","control arms together let's"
"nk44yPCN3gM","00:03:39","00:03:41","(drill revs)","say you're taking a right"
"nk44yPCN3gM","00:03:41","00:03:42","Let's say you're taking a right hand turn.","hand turn"
"nk44yPCN3gM","00:03:42","00:03:43","Get big, stay big. - Get big stay, big.","the car is going to load"
"nk44yPCN3gM","00:03:43","00:03:44","The car is gonna load up a lot on the left side.","up a lot on the left side"
"nk44yPCN3gM","00:03:44","00:03:46","This is beefier.","so the control arm is going to pull"
"nk44yPCN3gM","00:03:45","00:03:47","So, the control arm is gonna pull upward,","upward but this sway"
"nk44yPCN3gM","00:03:46","00:03:48","And High team likes beef.","bar is"
"nk44yPCN3gM","00:03:47","00:03:49","but this sway bar is connected to the other side of the car.","connected to the other side of the car so"
"nk44yPCN3gM","00:03:49","00:03:51","(chill music)","it also pulls the right control"
"nk44yPCN3gM","00:03:50","00:03:52","So, it also pulls the right control arm upward as well,","arm upward as well which"
"nk44yPCN3gM","00:03:52","00:03:54","","loads the other side of the car which helps"
"nk44yPCN3gM","00:03:55","00:03:55","So now we've got our sway bar installed.","distribute"
"nk44yPCN3gM","00:03:55","00:03:58","which helps distribute weight and reduce body roll.","weight and reduce body roll this"
"nk44yPCN3gM","00:03:57","00:03:59","which is what actually couples the sway bar","is our new one"
"nk44yPCN3gM","00:04:00","00:04:00","to the control arms here.","and i can tell you right now it's"
"nk44yPCN3gM","00:04:00","00:04:01","I can tell you right now,","a lot heavier"
"nk44yPCN3gM","00:04:01","00:04:02","it's a lot heavier than the old one.","than the old one the old"
"nk44yPCN3gM","00:04:01","00:04:03","And they are adjustable so you can change the height of them","one is probably hollow"
"nk44yPCN3gM","00:04:02","00:04:04","The old one is probably hollow.","this one i"
"nk44yPCN3gM","00:04:04","00:04:05","which allows you greater control over things like","think is just a solid piece"
"nk44yPCN3gM","00:04:04","00:04:06","This one I think is just a solid piece of metal.","of metal it'll"
"nk44yPCN3gM","00:04:06","00:04:07","your ride height when you corner balance a car.","twist a lot"
"nk44yPCN3gM","00:04:08","00:04:10","Or if maybe you have something that's kind of in the way","less so it'll better distribute the forces between"
"nk44yPCN3gM","00:04:10","00:04:12","of your new big old sway bar.","the two sides of the car these"
"nk44yPCN3gM","00:04:12","00:04:13","- These are both adjustable control arms,","are both adjustable control"
"nk44yPCN3gM","00:04:12","00:04:14","You can adjust it up or down to try to clear it.","arms which means that"
"nk44yPCN3gM","00:04:14","00:04:16","which means that we have options here","we have options here uh"
"nk44yPCN3gM","00:04:16","00:04:18","the sway bar is actually interfering with the metal itself.","for where we mount our end links a sway bar is"
"nk44yPCN3gM","00:04:18","00:04:20","A sway bar is basically a lever arm, right?","basically a lever arm right so if you"
"nk44yPCN3gM","00:04:19","00:04:21","So what I'm gonna do is I'm gonna trim that down","mount your end"
"nk44yPCN3gM","00:04:20","00:04:22","So, if you mount your end link all the way out here,","link all the way out here"
"nk44yPCN3gM","00:04:22","00:04:23","to make sure that the sway bar can travel","your lever is effectively"
"nk44yPCN3gM","00:04:23","00:04:24","your lever is effectively longer","longer"
"nk44yPCN3gM","00:04:24","00:04:26","all the way up and down without interference.","and you get more leverage yeah it depends"
"nk44yPCN3gM","00:04:26","00:04:28","It depends on how you want things to act.","on how you want things to act like your rear"
"nk44yPCN3gM","00:04:28","00:04:29","because they won't let us leave the shop","bar if we go for"
"nk44yPCN3gM","00:04:29","00:04:31","if we go for the most leverage, that'll make our rear end","the most leverage that'll make our rear"
"nk44yPCN3gM","00:04:31","00:04:33","Send help. - Please.","end want to kind of come out a little bit in"
"nk44yPCN3gM","00:04:34","00:04:34","And I like that.","the corners and i like that"
"nk44yPCN3gM","00:04:34","00:04:35","Send help, it's almost Christmas.","a lot of drifters actually run"
"nk44yPCN3gM","00:04:35","00:04:36","A lot of drifters actually run no front sway bar","no front sway"
"nk44yPCN3gM","00:04:35","00:04:37","I think.","bar and a big ol rear"
"nk44yPCN3gM","00:04:37","00:04:38","I think it's almost Christmas.","sway bar because it"
"nk44yPCN3gM","00:04:37","00:04:40","and a big old rear sway bar 'cause it helps,","helps bring the rear end"
"nk44yPCN3gM","00:04:40","00:04:41","freeing the rear end back out (screeching).","back out"
"nk44yPCN3gM","00:04:42","00:04:42","",""
"nk44yPCN3gM","00:04:43","00:04:45","(upbeat music)","excuse"
"nk44yPCN3gM","00:04:45","00:04:47","Old one, new one.","me gotta go access some tools"
"nk44yPCN3gM","00:04:47","00:04:48","Thanks.","thanks"
"nk44yPCN3gM","00:04:49","00:04:50","","[Music]"
"nk44yPCN3gM","00:04:49","00:04:52","but we've got these big adjustment areas on the SPL ones","it's pretty heavy"
"nk44yPCN3gM","00:04:52","00:04:54","so that we can adjust the overall length of it,","get things shaved it get big"
"nk44yPCN3gM","00:04:54","00:04:56","which in turn adjusts the camber.","stability this is"
"nk44yPCN3gM","00:04:56","00:04:57","- So if we spend these boys out,","beefier and"
"nk44yPCN3gM","00:04:57","00:04:58","","high team likes"
"nk44yPCN3gM","00:04:58","00:04:59","the control arm gets longer,","beef"
"nk44yPCN3gM","00:04:59","00:05:00","the wheel goes like that.","[Music]"
"nk44yPCN3gM","00:05:00","00:05:01","",""
"nk44yPCN3gM","00:05:03","00:05:05","That's negative camber AKA steez","so"
"nk44yPCN3gM","00:05:04","00:05:05","",""
"nk44yPCN3gM","00:05:05","00:05:07","- So, now we've got our sway bar installed.","now we've got our sway bar installed we're installing"
"nk44yPCN3gM","00:05:06","00:05:08","AKA Ryan Tuerck style. (engine revving)","our adjustable end links which"
"nk44yPCN3gM","00:05:08","00:05:10","which is what actually couples the sway bar","is what actually couples the sway"
"nk44yPCN3gM","00:05:09","00:05:11","- All right so with the camber arms,","bar to the control arms"
"nk44yPCN3gM","00:05:11","00:05:13","to the control arms here and they are adjustable","here and they are adjustable so you"
"nk44yPCN3gM","00:05:12","00:05:14","for track purposes you want a little bit of negative camber","can change the height of them"
"nk44yPCN3gM","00:05:15","00:05:16","so when your car goes around a turn,","which allows you greater control over things"
"nk44yPCN3gM","00:05:17","00:05:18","say, doing a right hand,","like your ride height when you corner balance"
"nk44yPCN3gM","00:05:17","00:05:19","like your ride height when you corner balance a car","a car or if maybe"
"nk44yPCN3gM","00:05:18","00:05:20","the the weight will go over the left tire and be flat","you have something that's"
"nk44yPCN3gM","00:05:21","00:05:22","and that will give you the most grip you can through a turn.","kind of in the way of your new big old sway"
"nk44yPCN3gM","00:05:23","00:05:25","But you don't want too much negative camber because","bar you can adjust it up or down to try to clear it so"
"nk44yPCN3gM","00:05:25","00:05:26","you'll burn our your rear tires","if you can see right here on the"
"nk44yPCN3gM","00:05:27","00:05:27","just by driving around town.","rail the sway"
"nk44yPCN3gM","00:05:27","00:05:29","the sway bar is actually interfering with the metal itself.","bar is actually interfering with the metal itself"
"nk44yPCN3gM","00:05:29","00:05:31","We drove 3,000 miles with some nasty camber on there","so what i'm going to do is i'm"
"nk44yPCN3gM","00:05:30","00:05:32","So, what I'm gonna do is I'm gonna trim that down","going to trim that down"
"nk44yPCN3gM","00:05:32","00:05:35","to make sure that the sway bar can travel all the way up","to make sure that the sway bar can travel all the way up and down without"
"nk44yPCN3gM","00:05:35","00:05:36","and down without interference.","interference"
"nk44yPCN3gM","00:05:36","00:05:38","(synth music)","we have no idea what time it is because"
"nk44yPCN3gM","00:05:39","00:05:40","(synth music)","they won't let us leave the shop"
"nk44yPCN3gM","00:05:41","00:05:42","When in doubt, swear at your car more.","until we finish the z's send"
"nk44yPCN3gM","00:05:42","00:05:44","Send help. - Please.","help please send"
"nk44yPCN3gM","00:05:45","00:05:45","- Send help.","help it's almost christmas"
"nk44yPCN3gM","00:05:45","00:05:46","(synth music)","send help please send help it's almost christmas"
"nk44yPCN3gM","00:05:45","00:05:48","It's almost Christmas I think,","i think i think it's almost"
"nk44yPCN3gM","00:05:50","00:05:51","(drills whining)","christmas"
"nk44yPCN3gM","00:05:51","00:05:53","we are no longer running the green Maxpeedingrods coilovers","let's do one of these sexy upper control"
"nk44yPCN3gM","00:05:52","00:05:54","Let's do one of the sexy upper control arms.","arms let's do it oh"
"nk44yPCN3gM","00:05:54","00:05:56","that we had from last season.","i've been waiting for this day old"
"nk44yPCN3gM","00:05:56","00:05:57","","one new"
"nk44yPCN3gM","00:05:56","00:05:58","Old one, new one.","one basic"
"nk44yPCN3gM","00:05:58","00:05:59","","overall shape is"
"nk44yPCN3gM","00:05:58","00:06:00","Basic overall shape is the same,","the same but we've got these"
"nk44yPCN3gM","00:06:00","00:06:02","- That's 'cause we didn't trust them.","big adjustment areas on the spl"
"nk44yPCN3gM","00:06:00","00:06:03","but we've got these big adjustment areas on the SPL one","one so that we can"
"nk44yPCN3gM","00:06:02","00:06:05","So we replaced them with some Megan Racing coilovers.","adjust the overall length of it which in"
"nk44yPCN3gM","00:06:05","00:06:08","They're about $600 so $400 more than the ones we had.","turn adjusts the camber so if we spin these boys out"
"nk44yPCN3gM","00:06:07","00:06:09","- So, if we spin these boys out,","the control arm gets"
"nk44yPCN3gM","00:06:09","00:06:10","A little more expensive than the lowest of the low","longer the wheel"
"nk44yPCN3gM","00:06:10","00:06:11","The wheel goes like that.","goes like that that's called positive"
"nk44yPCN3gM","00:06:11","00:06:12","but they're still pretty cheap for what you get.","camber we spin them in"
"nk44yPCN3gM","00:06:12","00:06:15","They are adjustable for harshness which I really enjoy","these boys get shorter that's negative camber aka"
"nk44yPCN3gM","00:06:14","00:06:19","That's negative camber, AKA Steaz, AKA Ryan Tuerck style.","steez aka ryan turk style negative camber aka steez aka ryan turk style"
"nk44yPCN3gM","00:06:18","00:06:20","(rock music)","all right so"
"nk44yPCN3gM","00:06:20","00:06:26","","with the camber arms for track purposes you want a little bit of negative camber so when your car"
"nk44yPCN3gM","00:06:26","00:06:29","so when your car goes around a turn, say doing a right hand,","goes around a turn say doing a right hand the"
"nk44yPCN3gM","00:06:29","00:06:31","the weight will go over the left tire and be flat","weight will go over the left tire and be flat and that"
"nk44yPCN3gM","00:06:30","00:06:32","- We never forget to tighten bolts.","will give you the most"
"nk44yPCN3gM","00:06:32","00:06:33","and that'll give you the most grip you can through a turn,","grip you can through a turn"
"nk44yPCN3gM","00:06:32","00:06:35","- -, yeah. (clanking)","but you don't want too much negative camber"
"nk44yPCN3gM","00:06:34","00:06:36","but you don't want too much negative camber","because you'll burn"
"nk44yPCN3gM","00:06:36","00:06:38","because you'll burn out your rear tires","out your rear tires just by driving around"
"nk44yPCN3gM","00:06:38","00:06:39","- Nope, surely did not.","town and that's what we did we drove"
"nk44yPCN3gM","00:06:40","00:06:41","","3000 miles with some nasty camber"
"nk44yPCN3gM","00:06:40","00:06:42","We drove 3,000 miles with some nasty camber on there","on there and we had to replace"
"nk44yPCN3gM","00:06:42","00:06:43","- One thing I need to remember","the tires"
"nk44yPCN3gM","00:06:42","00:06:44","and we had to replace the tires pretty much","pretty much as soon as we"
"nk44yPCN3gM","00:06:43","00:06:45","is I don't want to put the aftermarket arm straight in","got back because pretty much as soon as we got back because"
"nk44yPCN3gM","00:06:44","00:06:46","as soon as we got back because they were useless.","they were"
"nk44yPCN3gM","00:06:46","00:06:48","I want to make sure that it's close to OEM.","useless"
"nk44yPCN3gM","00:06:49","00:06:49","Come on, you (drilling).","come"
"nk44yPCN3gM","00:06:49","00:06:50","That way when our alignment guy comes,","on you"
"nk44yPCN3gM","00:06:50","00:06:51","",""
"nk44yPCN3gM","00:06:50","00:06:52","he knows if the car is pretty much where it was stock.","when in doubt"
"nk44yPCN3gM","00:06:52","00:06:54","When in doubt, swear at your car more.","swear car more oh"
"nk44yPCN3gM","00:06:55","00:06:57","but we just want to give him a solid platform to start with","how's"
"nk44yPCN3gM","00:06:57","00:06:57","",""
"nk44yPCN3gM","00:06:58","00:06:59","rather than just messing with a bunch of stuff","everything fitting pretty well"
"nk44yPCN3gM","00:06:59","00:07:00","that's all over the place.","so as you might"
"nk44yPCN3gM","00:07:00","00:07:01","- So, as you might've noticed,","have noticed"
"nk44yPCN3gM","00:07:01","00:07:02","(chill beat)","we are no longer"
"nk44yPCN3gM","00:07:02","00:07:05","we are no longer running the green MaXpeedingrods coilovers","running the green max speeding rods coilovers"
"nk44yPCN3gM","00:07:06","00:07:07","that we had from last season.","that we had from last season"
"nk44yPCN3gM","00:07:06","00:07:08","(chill beat)","ta-da"
"nk44yPCN3gM","00:07:08","00:07:10","","rest in peace"
"nk44yPCN3gM","00:07:10","00:07:12","- Rest in peace, MaXpeedingrods.","max feeding rush that's because we"
"nk44yPCN3gM","00:07:12","00:07:13","- That's cause we didn't trust them.","didn't trust them so we replaced"
"nk44yPCN3gM","00:07:14","00:07:15","We've made the upgrades.","them with some megan racing"
"nk44yPCN3gM","00:07:14","00:07:16","So, we replaced them with some Megan Racing coilovers.","coilovers they're about 600"
"nk44yPCN3gM","00:07:18","00:07:19","So, $400 more than the ones we had.","so 400 more than the ones"
"nk44yPCN3gM","00:07:18","00:07:20","(chill beat)","we had a little more expensive"
"nk44yPCN3gM","00:07:20","00:07:21","A little more expensive than lowest of the low,","than the lowest of the low"
"nk44yPCN3gM","00:07:20","00:07:23","","but they're still pretty cheap for what you get they"
"nk44yPCN3gM","00:07:23","00:07:25","- So we spent a bunch of time and money","are adjustable for uh harshness"
"nk44yPCN3gM","00:07:25","00:07:26","installing adjustable suspension stuff,","which i really enjoy"
"nk44yPCN3gM","00:07:25","00:07:28","which I really enjoy and they match the car better,","and they match the car better which"
"nk44yPCN3gM","00:07:28","00:07:30","which is very cool.","is very cool"
"nk44yPCN3gM","00:07:33","00:07:37","","[Music]"
"nk44yPCN3gM","00:07:37","00:07:39","that follows the factory specs.","all right i'm gonna google up some torque"
"nk44yPCN3gM","00:07:38","00:07:40","- All right, I'm gonna Google up some torque specs.","specs"
"nk44yPCN3gM","00:07:41","00:07:42","is our boy Tanner who came to us","we never forget to tighten bolts"
"nk44yPCN3gM","00:07:41","00:07:43","- We never forget to tighten bolts.","isn't"
"nk44yPCN3gM","00:07:43","00:07:44","and he'll do whatever we want.","it yeah"
"nk44yPCN3gM","00:07:44","00:07:46","We can spec out a drift spec or,","we"
"nk44yPCN3gM","00:07:46","00:07:47","Did we tighten everything?","tighten everything"
"nk44yPCN3gM","00:07:47","00:07:48","",""
"nk44yPCN3gM","00:07:49","00:07:49","(metal clanking) Nope.","nope"
"nk44yPCN3gM","00:07:49","00:07:52","to get the most grip possible so we can crush the track.","nope surely did not"
"nk44yPCN3gM","00:07:51","00:07:52","",""
"nk44yPCN3gM","00:07:53","00:07:53","- Hey guys, I'm Tanner.","one thing i need"
"nk44yPCN3gM","00:07:53","00:07:54","- One thing I need to remember is I don't wanna put","to remember is i don't want to put"
"nk44yPCN3gM","00:07:54","00:07:55","OC Mobile Alignment.","the aftermarket"
"nk44yPCN3gM","00:07:55","00:07:56","Usually do drift cars and stuff.","arm straight in and"
"nk44yPCN3gM","00:07:55","00:07:57","the aftermarket arms straight in and just let it go.","just let it go i"
"nk44yPCN3gM","00:07:56","00:07:59","I've gotten to work with Rad Dan and Odi Drifts","want to make sure that it's close to oem"
"nk44yPCN3gM","00:08:00","00:08:01","So we're setting this one up a little bit different.","that way when our alignment guy comes he knows"
"nk44yPCN3gM","00:08:01","00:08:04","he knows that the car is pretty much where it was stock.","that the car is pretty much where it was stock obviously he's"
"nk44yPCN3gM","00:08:02","00:08:05","Gonna set it up for grip and see how it goes.","going to take some measurements but"
"nk44yPCN3gM","00:08:05","00:08:06","- And this is a ""HiLow"" almost first.","we just want to give him"
"nk44yPCN3gM","00:08:05","00:08:08","but we just wanna give him a solid platform to start with","a solid platform to start with"
"nk44yPCN3gM","00:08:08","00:08:11","the same exact alignment treatment as Hi Car.","rather than just messing with a bunch of stuff that's all over the place"
"nk44yPCN3gM","00:08:11","00:08:14","So we can actually compare apples to apples.","pretty cool huh"
"nk44yPCN3gM","00:08:14","00:08:15","",""
