"video_id","min_timecode","max_timecode","text.user","text.auto"
"syrGt0fpffY","00:01:31","00:01:37","LET ME PULL MYSELF TOGETHER.","okay let me put myself together"
"syrGt0fpffY","00:01:37","00:01:39","[ LAUGHTER ]","thank you for the tremendous"
"syrGt0fpffY","00:01:40","00:01:42","THANKS TO THE ACADEMY MEMBERS ","thanks to the academy members"
"syrGt0fpffY","00:01:43","00:01:47","WHO VOTE FOR ME AND OKAY THEY ","that who vote for me and the next speech"
"syrGt0fpffY","00:01:48","00:01:51","USUALLY SAY, OKAY, THANK YOU FOR","okay they usually say okay thank you for that"
"syrGt0fpffY","00:01:52","00:01:57","THE WONDERFUL FAMILY.","wonderful minority family stephen"
"syrGt0fpffY","00:01:58","00:02:03","STEVEN, ISA, YETI AND NOEL, ","isa yeti and noel ireland we became"
"syrGt0fpffY","00:02:03","00:02:05","ALLEN, WE BECAME A FAMILY, AND ","a family and"
"syrGt0fpffY","00:02:06","00:02:09","MOST OF ALL ABOVE ALL, LEE ","most of all overall liaison without"
"syrGt0fpffY","00:02:09","00:02:13","WITHOUT HIM I COULDN'T BE HERE ","him i couldn't be here tonight"
"syrGt0fpffY","00:02:18","00:02:18","[ APPLAUSE ]","he was our"
"syrGt0fpffY","00:02:18","00:02:20","HE WAS OUR CAPTAIN AND MY ","captain and my director"
"syrGt0fpffY","00:02:20","00:02:22","DIRECTOR, SO THANKS TO YOU.","so thanks"
"syrGt0fpffY","00:02:22","00:02:26","TREMENDOUS THANKS TO YOU.","to you so many thanks to you and i'd like to thank"
"syrGt0fpffY","00:02:26","00:02:31","AND AII'D LIKE TO THANK -- SEE, ","to well she i don't believe in competition"
"syrGt0fpffY","00:02:33","00:02:36","HOW CAN I WIN OVER GLENN CLOSE.","how can i win glenn close we know glenn close i've"
"syrGt0fpffY","00:02:37","00:02:38","I'VE BEEN WATCHING HER SO MANY ","been watching her so many"
"syrGt0fpffY","00:02:39","00:02:41","PERFORMANCE, SO THIS IS JUST ALL","performances i've been watching her so many performances so this is just"
"syrGt0fpffY","00:02:42","00:02:43","THE NOMINEES, FIVE NOMINEES.","all the nominees five nominees"
"syrGt0fpffY","00:02:44","00:02:45","WE ARE THE WINNER FOR THE ","so this is just all the nominees five nominees we are the winner for the"
"syrGt0fpffY","00:02:46","00:02:48","DIFFERENT MOVIE, WE PLAY A ","different movie different we play the different"
"syrGt0fpffY","00:02:49","00:02:50","DIFFERENT ROLE, SO WE CANNOT ","world so we cannot"
"syrGt0fpffY","00:02:51","00:02:51","COMPETE EACH OTHER.","compete each other"
"syrGt0fpffY","00:02:52","00:02:53","TONIGHT I'M HERE, IT'S JUST -- I","tonight i'm here is just"
"syrGt0fpffY","00:02:54","00:02:55","HAVE JUST A LITTLE BIT OF LUCK I","i have just a little bit luck i"
"syrGt0fpffY","00:02:56","00:02:56","THINK, MAYBE.","think maybe"
"syrGt0fpffY","00:02:57","00:02:59","I'M LUCKIER THAN YOU.","i'm luckier than you"
"syrGt0fpffY","00:03:00","00:03:02","[ LAUGHTER ]","and also maybe"
"syrGt0fpffY","00:03:03","00:03:05","AND ALSO MAYBE IS AMERICAN ","is a american hospitality"
"syrGt0fpffY","00:03:05","00:03:06","HOSPITALITY FOR THE KOREAN ","for the korean actor"
"syrGt0fpffY","00:03:07","00:03:09","I'M NOT SURE, BUT ANYWAY, THANK ","i'm not sure but anyway"
"syrGt0fpffY","00:03:09","00:03:12","YOU SO MUCH, AND I'D LIKE TO ","thank you so much and"
"syrGt0fpffY","00:03:12","00:03:15","THANK TO MY TWO BOYS WHO MAKE ME","i'd like to thanks to my two boys"
"syrGt0fpffY","00:03:16","00:03:21","GO OUT AND WORK.","who made me go out and work so be loved"
"syrGt0fpffY","00:03:21","00:03:23","[ LAUGHT","son all i know"
"syrGt0fpffY","00:03:24","00:03:29","THIS IS THE RESULT BECAUSE MOMMY","this is the result because mommy works so hard"
"syrGt0fpffY","00:03:30","00:03:30","WORKS SO HARD AND I LIKE TO ","and i like to dedicate"
"syrGt0fpffY","00:03:30","00:03:35","DEDICATE THIS AWARD FOR MY FIRST","this award for my first director king gyeong"
"syrGt0fpffY","00:03:35","00:03:39","THE DIRECTOR, WHO WAS VERY ","who was very genius director"
"syrGt0fpffY","00:03:39","00:03:40","GENIUS DIRECTOR.","that"
"syrGt0fpffY","00:03:41","00:03:42","I MADE THE MOVIE TOGETHER WITH ","i made a movie together with him"
"syrGt0fpffY","00:03:42","00:03:44","HIM, FIRST MOVIE I THINK HE ","first movie i think he"
"syrGt0fpffY","00:03:44","00:03:46","WOULD BE VERY HAPPY IF HE'S ","would be very happy if he is"
"syrGt0fpffY","00:03:47","00:03:47","STILL ALIVE.","still alive"
"syrGt0fpffY","00:03:48","00:03:51","THANK YOU VERY MUCH, TREMENDOUS ","thank you very much truman just thank you for the everybody"
"syrGt0fpffY","00:03:51","00:03:56","THANK YOU.","thank you"
"syrGt0fpffY","00:03:57","00:03:57","[ APPLAUSE ]","when i say"
"syrGt0fpffY","00:03:57","00:04:02","AM I SAY RIGHT?","right [Music]"
"syrGt0fpffY","00:04:04","00:04:07",">> NOTHING SAYS OSCARS LIKE ","nothing says oscars like halle berry except"
"syrGt0fpffY","00:04:08","00:04:08","HALLE ","maybe"
"syrGt0fpffY","00:04:09","00:04:09","HALLE BERRY EXCEPT MAYBE HALLE ","halle berry"
"syrGt0fpffY","00:04:10","00:04:11","BERRY GIVING OUT TWO OSCARS.","giving out two oscars"
"syrGt0fpffY","00:04:12","00:04:12","THAT'S COMING UP NEXT.","that's coming"
"syrGt0fpffY","00:04:12","00:04:16","IT'S THE OSCARS ON ABC.","up next it's the oscars on [Music]"
"syrGt0fpffY","00:04:16","00:04:31","","abc you"
