"video_id","min_timecode","max_timecode","text.user","text.auto"
"zJdnKBVuogc","00:04:05","00:04:05","that you find yourself kind of","that you find"
"zJdnKBVuogc","00:04:06","00:04:08","even just bumping into sometimes","yourself kind of even just bumping into sometimes without"
"zJdnKBVuogc","00:04:08","00:04:10","without even really meaning to.","even really meaning to and then"
"zJdnKBVuogc","00:04:10","00:04:14","And then, just in case that's not enough for you.","just in case that's not enough for you there's even"
"zJdnKBVuogc","00:04:14","00:04:19","There's even one more screen on the center armrest,","one more screen on the center armrest in between"
"zJdnKBVuogc","00:04:19","00:04:22","in between the two rear passengers.","the two rear passengers that you can remove"
"zJdnKBVuogc","00:04:22","00:04:25","That you can remove from its case.","you can remove from its case and use separately"
"zJdnKBVuogc","00:04:25","00:04:28","And use separately to interface with all the other screens.","to interface with all the other screens you can have yourself"
"zJdnKBVuogc","00:04:28","00:04:30","You can have yourself a screen party.","a screen party"
"zJdnKBVuogc","00:04:30","00:04:32","(upbeat music)","the eqs"
"zJdnKBVuogc","00:04:32","00:04:33","The EQS will be available","will be available"
"zJdnKBVuogc","00:04:34","00:04:35","with two different battery configurations.","with two different battery configurations"
"zJdnKBVuogc","00:04:36","00:04:37","A 90 kWh version","a 90 kilowatt hour version in"
"zJdnKBVuogc","00:04:38","00:04:40","and a larger 107.8 kWh version","a larger 107.8 a 90 kilowatt hour version in a larger 107.8 kilowatt hour version"
"zJdnKBVuogc","00:04:41","00:04:42","which is the model that we're currently driving.","which is the model that we're currently"
"zJdnKBVuogc","00:04:43","00:04:44","That's a really powerful battery","driving that's a really powerful battery especially"
"zJdnKBVuogc","00:04:45","00:04:45","especially when you consider","when you consider that the"
"zJdnKBVuogc","00:04:46","00:04:47","that the largest battery that Tesla sells","largest battery that tesla sells"
"zJdnKBVuogc","00:04:48","00:04:49","is only 100 kWh's.","is only 100 kilowatt hours"
"zJdnKBVuogc","00:04:50","00:04:51","That makes the EQS's battery","that makes the eqs battery one of the largest"
"zJdnKBVuogc","00:04:51","00:04:53","one of the largest on the road currently.","on the road currently mercedes"
"zJdnKBVuogc","00:04:53","00:04:55","Mercedes says that the EQS","says that the eqs can sprint from"
"zJdnKBVuogc","00:04:55","00:04:58","can sprint from 0 to 60 in a little over four seconds.","0 to 60 in a little over 4 seconds i wasn't able"
"zJdnKBVuogc","00:04:58","00:04:59","I wasn't able to confirm that","to confirm that but i can"
"zJdnKBVuogc","00:04:59","00:05:01","but I can say that a light press on the accelerator","say that a light press on the accelerator really"
"zJdnKBVuogc","00:05:02","00:05:03","really puts you back in your seat.","puts you back in your seat accelerator really puts you back in your seat"
"zJdnKBVuogc","00:05:04","00:05:06","It's not gonna rival the sub three second times","it's not going to rival the sub 3 second times that tesla"
"zJdnKBVuogc","00:05:06","00:05:08","that Tesla was able to achieve,","was able to achieve but for a full-size"
"zJdnKBVuogc","00:05:08","00:05:11","but for a full-size luxury sedan It's plenty fast.","luxury sedan it's plenty fast"
"zJdnKBVuogc","00:05:12","00:05:13","We didn't have the EQS long enough to test out the range.","we didn't have the eqs long enough to test out the"
"zJdnKBVuogc","00:05:14","00:05:16","But if what Mercedes is telling us is true","range but if what mercedes is telling us is true this may"
"zJdnKBVuogc","00:05:16","00:05:19","this may be the new King of long distance EVs.","be the new king of long distance evs the company says"
"zJdnKBVuogc","00:05:19","00:05:21","The company says its larger battery will get around","its larger battery will get around"
"zJdnKBVuogc","00:05:22","00:05:26","478 miles on a single charge or about 770 kilometers.","478 miles on a single charge or about 770 kilometers that's"
"zJdnKBVuogc","00:05:27","00:05:28","That's longer lasting than the most powerful Tesla","longer lasting than the most powerful"
"zJdnKBVuogc","00:05:29","00:05:31","which has a range of 402 miles.","tesla which has a range of 402 miles it's a"
"zJdnKBVuogc","00:05:31","00:05:34","It's a really impressive amount of range for Mercedes.","really impressive amount of range for mercedes now mercedes"
"zJdnKBVuogc","00:05:34","00:05:36","Now, Mercedes is basing its range estimate","is basing its range estimate on the"
"zJdnKBVuogc","00:05:36","00:05:37","on the European standard.","european standard"
"zJdnKBVuogc","00:05:38","00:05:39","Which is more optimistic than the US standard.","which is more optimistic than the u.s"
"zJdnKBVuogc","00:05:40","00:05:41","So it's possible that range could drop a bit","standard so it's possible that range could drop a bit"
"zJdnKBVuogc","00:05:42","00:05:43","when it hits the US.","when it hits the us but it still seems"
"zJdnKBVuogc","00:05:44","00:05:46","that Mercedes will have a really strong contender","likely that mercedes will have a really strong contender on its hands"
"zJdnKBVuogc","00:05:47","00:05:49","when it comes to the global battle for EV range dominance.","when it comes to the global battle for ev range"
"zJdnKBVuogc","00:05:50","00:05:52","","dominance"
"zJdnKBVuogc","00:05:54","00:05:56","There's a lot writing on the EQS","there's a lot riding on the eqs when it eventually"
"zJdnKBVuogc","00:05:56","00:05:57","when it eventually into production.","goes into production now"
"zJdnKBVuogc","00:05:58","00:06:00","Now, Mercedes's first long range EV,","mercedes first long-range ev the eqc"
"zJdnKBVuogc","00:06:00","00:06:02","the EQC hasn't reached the US yet","hasn't reached the us yet and"
"zJdnKBVuogc","00:06:03","00:06:05","and it's expected to be delayed indefinitely.","it's expected to be delayed indefinitely that makes"
"zJdnKBVuogc","00:06:05","00:06:08","That makes the EQS Mercedes's first electric vehicle","the eqs mercedes first electric vehicle to reach"
"zJdnKBVuogc","00:06:08","00:06:09","to reach North America","north america when it goes"
"zJdnKBVuogc","00:06:09","00:06:10","when it goes into production this summer.","into production this summer"
"zJdnKBVuogc","00:06:11","00:06:12","And that's a pretty big deal.","and that's a pretty big deal"
"zJdnKBVuogc","00:06:13","00:06:14","So when it eventually comes out,","so when it eventually comes out the"
"zJdnKBVuogc","00:06:15","00:06:16","the EQS will go toe to toe","eqs will go toe-to-toe eventually comes out the eqs will go toe-to-toe with other"
"zJdnKBVuogc","00:06:16","00:06:18","with other luxury automakers electric vehicles.","luxury automakers electric vehicles"
"zJdnKBVuogc","00:06:19","00:06:19","Like the Audi e-tron,","like the audi e-tron"
"zJdnKBVuogc","00:06:20","00:06:21","Porsche Tycan,","porsche ticon"
"zJdnKBVuogc","00:06:22","00:06:22","Jaguar I-PACE","jaguar i-pace"
"zJdnKBVuogc","00:06:23","00:06:24","and the Tesla model S.","and the tesla model s now"
"zJdnKBVuogc","00:06:25","00:06:28","I think the EQS is going to do quite well.","i think the eqs is going to do quite well and here's"
"zJdnKBVuogc","00:06:28","00:06:29","And here's why.","why mercedes"
"zJdnKBVuogc","00:06:29","00:06:31","Mercedes is Mercedes,","is mercedes and the s-class"
"zJdnKBVuogc","00:06:31","00:06:32","and the S-Class.","if you're part"
"zJdnKBVuogc","00:06:32","00:06:33","If you'll pardon the pun,","of the pun is"
"zJdnKBVuogc","00:06:33","00:06:34","is in a class,","in a class all"
"zJdnKBVuogc","00:06:35","00:06:35","all of its own.","of its own now a lot"
"zJdnKBVuogc","00:06:35","00:06:38","A lot of people consider the S-Class to be the pinnacle","of people consider the s-class to be the pinnacle of automotive"
"zJdnKBVuogc","00:06:38","00:06:39","of automotive luxury.","luxury"
"zJdnKBVuogc","00:06:40","00:06:42","Now, Tesla has a huge headstart.","now tesla has a huge head start there's no question"
"zJdnKBVuogc","00:06:42","00:06:44","There's no question about that.","about that but if mercedes"
"zJdnKBVuogc","00:06:44","00:06:46","But if Mercedes is going to be able to deliver","is going to be able to deliver on the"
"zJdnKBVuogc","00:06:46","00:06:49","on the range that it's promising in this vehicle,","range that it's promising in this vehicle and"
"zJdnKBVuogc","00:06:49","00:06:51","and it only ends up costing","it only ends up costing a little bit more"
"zJdnKBVuogc","00:06:51","00:06:54","a little bit more than the most expensive Tesla,","than the most expensive tesla then there's no reason"
"zJdnKBVuogc","00:06:54","00:06:56","then there's no reason why this car won't be a huge hit.","why this car won't be a huge hit"
"zJdnKBVuogc","00:06:56","00:06:58","Now, the Tesla model S","now the tesla model s"
"zJdnKBVuogc","00:06:59","00:07:01","is getting a major refresh coming out.","is getting a major refresh coming out"
"zJdnKBVuogc","00:07:02","00:07:04","But it's also been around for almost a decade.","but it's also been around for almost a decade"
"zJdnKBVuogc","00:07:05","00:07:07","that makes the EQS the new kid on the block.","that makes the eqs the new kid on the block"
"zJdnKBVuogc","00:07:08","00:07:08","And a lot of people,","and a lot of people"
"zJdnKBVuogc","00:07:09","00:07:10","especially rich people","especially rich people"
"zJdnKBVuogc","00:07:11","00:07:13","want the newest and best car that they can afford.","want the newest and best car that they can afford"
"zJdnKBVuogc","00:07:14","00:07:15","(upbeat music)","the price"
"zJdnKBVuogc","00:07:15","00:07:17","The price is...","is um we don't know"
"zJdnKBVuogc","00:07:18","00:07:18","We don't know what the price is.","we don't know what the price is mercedes"
"zJdnKBVuogc","00:07:19","00:07:19","Mercedes won't tell us yet,","won't tell"
"zJdnKBVuogc","00:07:20","00:07:21","what the price is.","us yet what the price is but they"
"zJdnKBVuogc","00:07:21","00:07:22","But they did say that","did"
"zJdnKBVuogc","00:07:23","00:07:23","there's going to be","say that there's going to be a"
"zJdnKBVuogc","00:07:24","00:07:25","a couple of different trim levels on the vehicle.","couple of different trim levels on the vehicle"
"zJdnKBVuogc","00:07:25","00:07:27","And we can assume that it's gonna be somewhere,","we can assume that it's going to be somewhere we can assume that it's going to be somewhere"
"zJdnKBVuogc","00:07:28","00:07:29","North of a hundred thousand dollars.","north of a hundred thousand dollars"
"zJdnKBVuogc","00:07:30","00:07:33","I bet you've also take $7,500 off of that price","but you also uh take 7 500 off that at that price because"
"zJdnKBVuogc","00:07:34","00:07:35","because Mercedes is still eligible","uh take 7 500 off that at that price because mercedes is still"
"zJdnKBVuogc","00:07:36","00:07:38","for the federal EV tax credit,","eligible for the federal ev tax credit"
"zJdnKBVuogc","00:07:38","00:07:41","unlike Tesla and GM.","unlike tesla and gm"
"zJdnKBVuogc","00:07:42","00:07:42","Overall,","overall i"
"zJdnKBVuogc","00:07:42","00:07:45","I think the EQS is really going to impress a lot of people","think the eqs is really going to impress a lot of"
"zJdnKBVuogc","00:07:46","00:07:50","who are already really impressed with luxury cars.","people who are already to impress a lot of people who are already really impressed with luxury cars already really impressed with luxury cars and especially s-class"
"zJdnKBVuogc","00:07:50","00:07:51","And especially S-Class vehicles.","vehicles"
"zJdnKBVuogc","00:07:52","00:07:53","But that said,","but that said i think what's actually really"
"zJdnKBVuogc","00:07:53","00:07:55","I think what's actually really interesting about the EQS","interesting about the eqs is"
"zJdnKBVuogc","00:07:55","00:07:57","is what it's going to do for Mercedes,","what it's going to do for mercedes"
"zJdnKBVuogc","00:07:58","00:08:01","and its brand name when it comes to electric vehicles.","and its brand name when it comes to electric vehicles because"
"zJdnKBVuogc","00:08:02","00:08:05","the EQS is actually going to help elevate Mercedes","i think the eqs is actually going to help elevate mercedes as"
"zJdnKBVuogc","00:08:06","00:08:08","as a more serious contender in the EV market,","a more serious contender in the ev market"
"zJdnKBVuogc","00:08:09","00:08:10","than it really ever has been before.","than it really ever has been before"
"zJdnKBVuogc","00:08:11","00:08:13","","[Music] than it really ever has been before [Music] thanks for watching"
"zJdnKBVuogc","00:08:14","00:08:16","Please make sure to like and subscribe.","please make sure to like and subscribe"
"zJdnKBVuogc","00:08:17","00:08:19","And if you want more electric car coverage,","and if you want more electric car coverage check us"
"zJdnKBVuogc","00:08:19","00:08:21","check us out at youtube.com/theverge.","out at youtube.com the"
"zJdnKBVuogc","00:08:22","00:08:22","","verge"
