"video_id","min_timecode","max_timecode","text.user","text.auto"
"_5SpM-QcccU","00:02:42","00:02:44","Uncle Roger impress, because he using same brand","impasse because he's using same brand of"
"_5SpM-QcccU","00:02:45","00:02:46","of rice cooker as Uncle Roger.","rice cooker as uncle roger is this"
"_5SpM-QcccU","00:02:46","00:02:51","It's this one, the Zojirushi, baby elephant brand.","one the soji rushi as uncle roger is this one the soji rushi baby elephant ben if uncle roger"
"_5SpM-QcccU","00:02:51","00:02:52","If Uncle Roger go to your house","go to your house"
"_5SpM-QcccU","00:02:53","00:02:55","and I see you have baby elephant rice cooker,","and i see you have baby elephant rice cooker i"
"_5SpM-QcccU","00:02:56","00:02:57","I know your rice gonna be good.","know your rice gonna be good but this"
"_5SpM-QcccU","00:02:58","00:03:00","But this rice cooker may be too expensive","rice cooker may be too expensive for some nice"
"_5SpM-QcccU","00:03:00","00:03:01","for some Niece and Nephew.","and nephew"
"_5SpM-QcccU","00:03:01","00:03:06","If Niece and Nephew poor, just buy random $25 rice cooker,","if niece and nephew poor just buy random 25 dollar rice cooker and then get"
"_5SpM-QcccU","00:03:06","00:03:09","and then get Zojirushi when you have your shit together.","sojirushi when you have your [ __ ] together"
"_5SpM-QcccU","00:03:10","00:03:11","- [Joshua] This is my Zojirushi, and the link","this is my zojirushi and the link will"
"_5SpM-QcccU","00:03:12","00:03:12","will be in the description.","be in the description to make the"
"_5SpM-QcccU","00:03:12","00:03:14","To make the rice, place a nice medium grain white-","rice place a nice medium green"
"_5SpM-QcccU","00:03:15","00:03:17","(dramatic tones)","white"
"_5SpM-QcccU","00:03:17","00:03:18","Colander?","rice in a metal"
"_5SpM-QcccU","00:03:18","00:03:20","- [Joshua] Rice in a metal sieve, set over a bowl.","sieve sit over a bowl fill it up with water"
"_5SpM-QcccU","00:03:20","00:03:21","Fill it up with water-","toss"
"_5SpM-QcccU","00:03:21","00:03:24","- Okay, okay, he just using colander to wash rice,","okay okay he just using colander to wash"
"_5SpM-QcccU","00:03:25","00:03:27","not to drain rice, like BBC Food.","rice not to drain rice like bbc food this"
"_5SpM-QcccU","00:03:27","00:03:28","This one okay.","one okay but look"
"_5SpM-QcccU","00:03:29","00:03:32","But look at him, so much equipment just to wash rice.","at him so much equipment just to wash rice uncle"
"_5SpM-QcccU","00:03:32","00:03:35","Uncle Roger, I just wash my rice in rice cooker bowl,","roger i just washed my rice in rice cooker bowl"
"_5SpM-QcccU","00:03:36","00:03:38","no need extra equipment to wash rice.","no need extra equipment to wash rice"
"_5SpM-QcccU","00:03:39","00:03:39","Haiyaa!","high"
"_5SpM-QcccU","00:03:40","00:03:41","- [Joshua] Place that in a rice cooker,","place it in a rice cooker and add"
"_5SpM-QcccU","00:03:41","00:03:42","and add roughly equal parts of water.","roughly equal parts of"
"_5SpM-QcccU","00:03:43","00:03:44","This was two cups of medium grain,","water this was two cups of medium grain so"
"_5SpM-QcccU","00:03:44","00:03:46","so I used about two cups of filtered water,","i used about two cups of filtered water but you can"
"_5SpM-QcccU","00:03:47","00:03:48","but you can always use the finger test.","always use the finger test"
"_5SpM-QcccU","00:03:48","00:03:53","- Ah, he use finger, use finger, not bad.","ah he used finger use finger the finger test ah he used finger use finger nope"
"_5SpM-QcccU","00:03:54","00:03:54","- [Joshua] Now close the lid, start the rice cooker,","now close the lid start the"
"_5SpM-QcccU","00:03:55","00:03:56","dance to the song of its people.","rice cooker dance to the song of its people"
"_5SpM-QcccU","00:03:56","00:03:57","(electronic melody plays)","rice cooker dance to the song of its people uncle"
"_5SpM-QcccU","00:03:57","00:04:00","- Uncle Roger rice cooker sing the same song also.","roger rice cooker sing the same song also"
"_5SpM-QcccU","00:04:00","00:04:01","See.","see"
"_5SpM-QcccU","00:04:02","00:04:04","(electronic melody plays)","before"
"_5SpM-QcccU","00:04:04","00:04:07","Before K-pop, this is all Uncle Roger listened to.","k-pop this is all uncle roger listen to"
"_5SpM-QcccU","00:04:26","00:04:27","Cowboy Kent's secret sauce.","cowboy canned secret sauce"
"_5SpM-QcccU","00:04:28","00:04:31","Ingredient all correct, but why he measuring everything?","ingredient all correct but why he measuring everything"
"_5SpM-QcccU","00:04:32","00:04:32","Haiyaa!","higher"
"_5SpM-QcccU","00:04:33","00:04:34","- [Joshua] One tablespoon of, one teaspoon of,","one tablespoon of one teaspoon three cloves of"
"_5SpM-QcccU","00:04:34","00:04:35","three cloves of, four and a half tablespoons.","four and a half tablespoons"
"_5SpM-QcccU","00:04:36","00:04:38","- I think he have to learn from Uncle Roger","i think he have to learn from uncle roger's favorite"
"_5SpM-QcccU","00:04:38","00:04:40","favorite chef, Chef Juan.","chef one when you're a great"
"_5SpM-QcccU","00:04:40","00:04:42","- When you're a great chef, we don't measure things,","chef you don't measure things we just"
"_5SpM-QcccU","00:04:43","00:04:43","we just throw.","throw nephew joshua"
"_5SpM-QcccU","00:04:43","00:04:44","- Nephew Joshua, just throw.","just"
"_5SpM-QcccU","00:04:45","00:04:47","Measure this, measure that, so anal","trunk measure this measure that so anal"
"_5SpM-QcccU","00:04:48","00:04:50","And he wash rice with that special colander","and he wash rice with that special colander and he wash rice with that special colander"
"_5SpM-QcccU","00:04:50","00:04:52","machine equipment thing.","machine equipment thing hi"
"_5SpM-QcccU","00:04:54","00:04:56","Now you have 25 more thing you have to wash up.","now you have 25 more things you have to wash up"
"_5SpM-QcccU","00:04:57","00:05:00","I think this Joshua guy never clean his own kitchen.","i think this joshua guy never cleaned his own kitchen he like torturing"
"_5SpM-QcccU","00:05:00","00:05:03","He like torturing his cleaner.","his cleaner now we have another important thing"
"_5SpM-QcccU","00:05:04","00:05:05","to do before we make our fried rice,","to do before we make our fried rice but first let me show"
"_5SpM-QcccU","00:05:06","00:05:06","but first let me show you my woks.","you my walks gordon might"
"_5SpM-QcccU","00:05:07","00:05:07","Gordon mike have two woks.","have two walks"
"_5SpM-QcccU","00:05:08","00:05:08","(woks clatter)","but"
"_5SpM-QcccU","00:05:09","00:05:10","But I, have three woks.","i"
"_5SpM-QcccU","00:05:11","00:05:12","- Fuiyoh!","have three words for you like"
"_5SpM-QcccU","00:05:13","00:05:17","Like Uncle Gordon, Nephew Joshua is wok fuck boi also.","uncle gordon nephew joshua is what [ __ ] boy also"
"_5SpM-QcccU","00:05:18","00:05:18","Hmm.","i hope"
"_5SpM-QcccU","00:05:18","00:05:21","I hope he more faithful to his girlfriend","he more faithful to his girlfriend i hope he more faithful to his girlfriend than to his"
"_5SpM-QcccU","00:05:22","00:05:23","- [Joshua] Fill it with about three cups of vegetable oil,","wok fill it with about three cups of vegetable oil and your"
"_5SpM-QcccU","00:05:24","00:05:25","and your shallots, and begin constantly","shallots and begin constantly stirring with chopsticks"
"_5SpM-QcccU","00:05:26","00:05:27","And as soon as your shallots begin to reach","and as soon as your shouts begin to"
"_5SpM-QcccU","00:05:28","00:05:30","a golden brown, immediately remove them from the oil,","reach a golden brown immediately remove them from the oil and those"
"_5SpM-QcccU","00:05:30","00:05:32","and those are your fried shallots.","are your fried shallots now uncle"
"_5SpM-QcccU","00:05:32","00:05:34","- Uncle Roger think this crunchy texture","roger think this crunchy texture go"
"_5SpM-QcccU","00:05:35","00:05:38","go well with egg fried rice, give it good mouth feel.","well with egg fire rice give it good mouth feel now let's finish"
"_5SpM-QcccU","00:05:38","00:05:39","- [Joshua] Now, let's finish this bad boy off.","this bad boy off get your"
"_5SpM-QcccU","00:05:39","00:05:42","Get your most beautiful, big, juicy wok.","most beautiful big juicy wok"
"_5SpM-QcccU","00:05:43","00:05:44","","he"
"_5SpM-QcccU","00:05:45","00:05:47","- He talk about wok so sexual.","talked about walks so sexual"
"_5SpM-QcccU","00:05:48","00:05:50","- [Joshua] Beautiful, big, juicy, juicy.","beautiful juicy juicy"
"_5SpM-QcccU","00:05:50","00:05:50","",""
"_5SpM-QcccU","00:05:51","00:05:54","- I think this Nephew Joshua turn on by his wok,","i think this nephew joshua turned on by his walk more"
"_5SpM-QcccU","00:05:54","00:05:56","more than he turn on by his girlfriend.","than he turned on by his girlfriend i"
"_5SpM-QcccU","00:05:57","00:05:59","I wonder how their relationship is.","wonder how their relationship is nephew joshua"
"_5SpM-QcccU","00:05:59","00:06:01","Nephew Joshua, do you use finger test","do you use finger tests on"
"_5SpM-QcccU","00:06:02","00:06:02","on your girlfriend also?","your girlfriend also"
"_5SpM-QcccU","00:06:03","00:06:04","(Uncle Roger laughs)","drizzle"
"_5SpM-QcccU","00:06:05","00:06:06","- [Joshua] Drizzle in three tablespoons of vegetable oil","in three tablespoons of vegetable oil and"
"_5SpM-QcccU","00:06:06","00:06:08","and begin heating over medium high.","begin heating over medium-high swirl the oil"
"_5SpM-QcccU","00:06:08","00:06:10","Swirl the oil around your wok,","around your wok and keep heating and seasoning"
"_5SpM-QcccU","00:06:11","00:06:12","- He seasoning the wok, good,","the wok smoke good roll around you're"
"_5SpM-QcccU","00:06:13","00:06:13","you supposed to.","supposed to pour your oil"
"_5SpM-QcccU","00:06:14","00:06:14","- [Joshua] Pour your oil out,","out from there"
"_5SpM-QcccU","00:06:14","00:06:16","from there, I added three and a half tablespoons","i added three and a half tablespoons of cold smoked duck"
"_5SpM-QcccU","00:06:16","00:06:17","of cold-smoked duck fat.","fat"
"_5SpM-QcccU","00:06:17","00:06:19","- Cold smoked duck fat?","cold smoked duck fat free yo"
"_5SpM-QcccU","00:06:19","00:06:20","Fuiyoh!","so"
"_5SpM-QcccU","00:06:20","00:06:22","So fancy.","fancy cold smoked duck fat free yo so fancy"
"_5SpM-QcccU","00:06:22","00:06:23","(k-Pop music) ♪ Fancy ♪","you literally"
"_5SpM-QcccU","00:06:23","00:06:24","- [Joshua] You literally just take some","just take some rendered out duck"
"_5SpM-QcccU","00:06:25","00:06:26","rendered out duck fat, place it in a small bowl,","fat place it in a small bowl wrap it in"
"_5SpM-QcccU","00:06:26","00:06:28","wrap it in plastic wrap, insert a tube","plastic wrap insert a tube of a cold smoke"
"_5SpM-QcccU","00:06:28","00:06:29","of a cold smoke gun, such as a Breville-","gun such as a breville"
"_5SpM-QcccU","00:06:30","00:06:33","- Nephew Joshua, just flexing on us right now.","nephew joshua just flexing on us right now first the little"
"_5SpM-QcccU","00:06:34","00:06:35","First the little man on horse polo,","man on horse polo then"
"_5SpM-QcccU","00:06:35","00:06:38","then the Rolex, then the cold smoke gun.","the rolex then the cold smoke gun hi"
"_5SpM-QcccU","00:06:40","00:06:41","Who this cooking video for?","yeah who this cooking video for"
"_5SpM-QcccU","00:06:42","00:06:43","Billionaire people?","billionaire people uncle roger"
"_5SpM-QcccU","00:06:43","00:06:46","Uncle Roger didn't know I have to own a yacht","didn't know i have to own a yacht to watch this video"
"_5SpM-QcccU","00:06:47","00:06:49","I think he made so much money from all the Bitcoin","i think he made so much money from all the"
"_5SpM-QcccU","00:06:50","00:06:50","he bought.","bitcoin he bought wrap"
"_5SpM-QcccU","00:06:51","00:06:51","- [Joshua] Wrap it in plastic wrap,","it in plastic"
"_5SpM-QcccU","00:06:52","00:06:53","insert a tube of a cold smoke gun, such as-","wrap insert a tube of a cold smoke gun such as"
"_5SpM-QcccU","00:06:54","00:06:56","- And the way he loading this smoke gun,","and the way he loading this smoke gun i can"
"_5SpM-QcccU","00:06:57","00:06:59","I can tell, nephew Joshua smoke weed before.","tell nephew joshua smoked weed before and let it sit for"
"_5SpM-QcccU","00:07:00","00:07:00","- [Joshua] Then let it sit for five minutes,","five minutes and"
"_5SpM-QcccU","00:07:01","00:07:03","and repeat until it's as smoky as you like it.","repeat until it's as smoky as you like it maybe a little"
"_5SpM-QcccU","00:07:03","00:07:06","Maybe a little overboard, but just trust Papa.","overboard but just trust papa anyway heat that"
"_5SpM-QcccU","00:07:06","00:07:07","Anyway, heat that over medium-high heat,","over medium high heat add in four"
"_5SpM-QcccU","00:07:07","00:07:08","add in four cloves of thinly sliced garlic,","cloves of thinly"
"_5SpM-QcccU","00:07:09","00:07:10","two finely diced shallots, two finely diced-","sliced garlic two finely diced shallots two fresh"
"_5SpM-QcccU","00:07:11","00:07:13","- Shallot good, chili good, correct, correct.","cheese red chillies chili correct"
"_5SpM-QcccU","00:07:13","00:07:14","- [Joshua] And two green onions,","and two green onions which have been"
"_5SpM-QcccU","00:07:15","00:07:15","which have been finely-","finally oh"
"_5SpM-QcccU","00:07:16","00:07:18","- Oh green onions so soon?","green onions so soon uncle"
"_5SpM-QcccU","00:07:19","00:07:21","Uncle Roger like green onion as garnish,","roger like green onion as garnish"
"_5SpM-QcccU","00:07:22","00:07:24","but at least he not putting green onion","but at least he's not putting green onion first thing into"
"_5SpM-QcccU","00:07:24","00:07:26","first thing into pan like Jamie Oliver.","pan like jamie oliver"
"_5SpM-QcccU","00:07:27","00:07:27","- [Joshua] And stir fry over medium heat","and stir fry over medium"
"_5SpM-QcccU","00:07:28","00:07:30","'til all of your vegetables are beautifully softened and-","heat until all of your vegetables are beautifully softened and okay"
"_5SpM-QcccU","00:07:31","00:07:33","- Okay, look like the green onion not wilting.","look like the green onion not wilting"
"_5SpM-QcccU","00:07:33","00:07:34","Good, good, this one okay.","good good this one"
"_5SpM-QcccU","00:07:35","00:07:36","- [Joshua] Crack two to three large eggs,","okay crack two to three large"
"_5SpM-QcccU","00:07:37","00:07:38","whisk them together 'til homogenized,","eggs whisk them together till homogenized then add them"
"_5SpM-QcccU","00:07:39","00:07:39","then add them to your stir fried vegetables.","to your stir-fried"
"_5SpM-QcccU","00:07:40","00:07:41","Add three and a half to four cups","vegetables add three and a half to four cups of already"
"_5SpM-QcccU","00:07:42","00:07:43","of already cooked cold rice, then add two teaspoons","cooked cold rice then add"
"_5SpM-QcccU","00:07:44","00:07:46","of ground white pepper, then two teaspoons of,","2 teaspoons of ground white pepper and 2 teaspoons of you guessed"
"_5SpM-QcccU","00:07:46","00:07:47","you guessed it, MSG.","it [Music] guessed it [Music]"
"_5SpM-QcccU","00:07:48","00:07:50","",""
"_5SpM-QcccU","00:07:50","00:07:53","- Mmm, that is the most beautiful sight,","that is the most beautiful side"
"_5SpM-QcccU","00:07:54","00:07:57","to see the waterfall of MSG go into the rice.","to see the waterfall of msg go into the rice"
"_5SpM-QcccU","00:07:58","00:08:00","- [Joshua] MSG.","[Music]"
"_5SpM-QcccU","00:08:01","00:08:01","- Fuiyoh!","fields so nice"
"_5SpM-QcccU","00:08:02","00:08:02","So nice.","when"
"_5SpM-QcccU","00:08:02","00:08:04","When Uncle Roger go to therapy,","uncle roger go to therapy and they ask"
"_5SpM-QcccU","00:08:05","00:08:06","and they ask me to think of my happy place,","me to think of my happy place"
"_5SpM-QcccU","00:08:07","00:08:08","this is it.","this is it but again"
"_5SpM-QcccU","00:08:08","00:08:10","But again, Nephew Joshua, don't need measure,","nephew joshua don't need measure"
"_5SpM-QcccU","00:08:11","00:08:12","just sprinkle, just sprinkle.","just sprinkle just sprinkle"
"_5SpM-QcccU","00:08:13","00:08:14","","two teaspoons of"
"_5SpM-QcccU","00:08:15","00:08:15","",""
"_5SpM-QcccU","00:08:16","00:08:18","- What is with this teaspoon, tablespoon,","what is with this teaspoon tablespoon half"
"_5SpM-QcccU","00:08:18","00:08:20","half cup bullshit?","cup [ __ ] you're making egg"
"_5SpM-QcccU","00:08:20","00:08:22","You making egg fried rice, not developing","fire rice not developing"
"_5SpM-QcccU","00:08:23","00:08:24","vaccine for COVID, no need measure.","vaccine for cold wheat"
"_5SpM-QcccU","00:08:25","00:08:26","- [Joshua] Toss that all together,","no need measure toss it all together turn off the heat and finally"
"_5SpM-QcccU","00:08:26","00:08:27","turn off the heat, and finally,","grab some"
"_5SpM-QcccU","00:08:28","00:08:29","- What?","strawberry jam in"
"_5SpM-QcccU","00:08:30","00:08:32","- That's a joke, that's a joke all right?","that's a joke that's a joke all right"
"_5SpM-QcccU","00:08:33","00:08:34","(Uncle Roger sighs)","uncle roger"
"_5SpM-QcccU","00:08:34","00:08:36","- Uncle Roger thought he all step correct so far,","thought he all stepped correct so"
"_5SpM-QcccU","00:08:37","00:08:39","but then suddenly join the dark side,","far but then suddenly joined the dark side with jamie"
"_5SpM-QcccU","00:08:40","00:08:41","with Jamie Oliver and his chili jam.","oliver and his chili jam"
"_5SpM-QcccU","00:08:41","00:08:42","(Uncle Roger sighs)","almost"
"_5SpM-QcccU","00:08:43","00:08:44","Almost gave Uncle Roger heart attack.","gave uncle roger heart attack not going"
"_5SpM-QcccU","00:08:44","00:08:46","- I'm not gonna make that mistake.","to make that mistake"
"_5SpM-QcccU","00:08:48","00:08:50","- Don't just throw spoon, throw out the whole","don't just chill spoon throw"
"_5SpM-QcccU","00:08:51","00:08:52","bottle of jam also.","out the whole bottle of jam also instead"
"_5SpM-QcccU","00:08:53","00:08:54","- [Joshua] Instead, add your fried rice sauce from earlier.","add your fried rice sauce from earlier"
"_5SpM-QcccU","00:08:55","00:08:56","Stir and toss that together until evenly distributed.","stir and toss that together until evenly"
"_5SpM-QcccU","00:08:57","00:08:57","- Good, good.","distributed then"
"_5SpM-QcccU","00:08:58","00:08:58","- [Joshua] Then just pop your fried rice","just pop your fried rice onto"
"_5SpM-QcccU","00:08:59","00:09:00","onto a nice plate, hit it with your incredibly","a nice plate hit it with your incredibly"
"_5SpM-QcccU","00:09:00","00:09:03","quippy fried shallots, thinly sliced green onion-","quippy fried shallots some thinly sliced green ah"
"_5SpM-QcccU","00:09:04","00:09:06","- Ah, green onion as garnish again,","green onion as garnish again that correct"
"_5SpM-QcccU","00:09:08","00:09:10","So he double green onion, not bad.","green onion not bad"
"_5SpM-QcccU","00:09:11","00:09:11","- That we taste test this.","that we taste test"
"_5SpM-QcccU","00:09:12","00:09:12","(spoon thumps)","this okay"
"_5SpM-QcccU","00:09:13","00:09:13","Okay, so.","so"
"_5SpM-QcccU","00:09:14","00:09:14","(spoon crashes)","what we"
"_5SpM-QcccU","00:09:14","00:09:15","Well we saw how this video went.","saw how that video went"
"_5SpM-QcccU","00:09:16","00:09:17","- [Man] This looks pretty good.","this looks pretty good spoon"
"_5SpM-QcccU","00:09:17","00:09:19","- Spoon.","correct correct"
"_5SpM-QcccU","00:09:20","00:09:22","In Asia, many people we eat rice with spoon.","in asia many people we eat rice with"
"_5SpM-QcccU","00:09:23","00:09:26","Uncle Roger don't know why in Western country,","spoon uncle roger don't know why in western country so many people"
"_5SpM-QcccU","00:09:26","00:09:28","so many people eat rice with fork.","eat rice with fog they use"
"_5SpM-QcccU","00:09:29","00:09:31","They use fork to scoop up rice.","fork to scoop up rice fog for poking"
"_5SpM-QcccU","00:09:31","00:09:33","Fork for poking, not scooping,","not scooping you want"
"_5SpM-QcccU","00:09:34","00:09:35","you want to scoop, you use spoon.","to scoop you use spoon use right"
"_5SpM-QcccU","00:09:35","00:09:37","Use right tool for right purpose.","tool for right purpose do"
"_5SpM-QcccU","00:09:38","00:09:40","Do you also use hair dryer to blow leaf?","you also use hair dryer to blow leaf high"
"_5SpM-QcccU","00:09:42","00:09:45","Niece and Nephew, if rice in bowl, eat with chopstick.","knees and nephew if rice in bowl eat with chopstick if rice"
"_5SpM-QcccU","00:09:45","00:09:47","If rice in plate, eat with spoon.","in plate eat with spoon"
"_5SpM-QcccU","00:09:48","00:09:51","If rice in Jamie Oliver kitchen, throw it out.","if rice in jamie oliver kitchen throw it out"
"_5SpM-QcccU","00:09:51","00:09:52","",""
"_5SpM-QcccU","00:09:54","00:09:57","","[Applause]"
"_5SpM-QcccU","00:09:57","00:09:58","- Whoo!","the msg"
"_5SpM-QcccU","00:09:58","00:09:59","The MSG in this really hits.","in this really hits it"
"_5SpM-QcccU","00:10:00","00:10:00","It hits different.","is different you got this"
"_5SpM-QcccU","00:10:01","00:10:01","You got the-","of course"
"_5SpM-QcccU","00:10:01","00:10:03","- Of course, you eating salt on crack,","you're eating salt on crack of"
"_5SpM-QcccU","00:10:04","00:10:04","of course it hit.","course it hit"
"_5SpM-QcccU","00:10:05","00:10:06","- [Joshua] This is one of the more deeply-flavored","this is one of the more deeply flavored"
"_5SpM-QcccU","00:10:07","00:10:07","fried rice that I've had.","fried rice"
"_5SpM-QcccU","00:10:08","00:10:09","The one that Uncle Roger did looks very good,","that i've had the one that uncle roger did looks very good"
"_5SpM-QcccU","00:10:10","00:10:11","but it's also very basic in flavor.","but it's also very basic in flavor this"
"_5SpM-QcccU","00:10:12","00:10:12","This is intense, it's layered,","is intense it's layered"
"_5SpM-QcccU","00:10:13","00:10:14","it's got many, many layers of flavor.","it's got many many layers of flavor uncle roger"
"_5SpM-QcccU","00:10:15","00:10:16","Uncle Roger, I wanna know, how did I do?","i want to know how did i do"
"_5SpM-QcccU","00:10:16","00:10:17","","this egg"
